ItemID,Sentiment,SentimentText
415,0,  (Jonah:whats a tweet!?) SHARON!!!!!!!!!!!!
416,0,  alice is beating be at my scooby doo board game!
417,1,  am quite tired can't wait till wwe at burswood &lt;3
418,0,  anyone have any advice on how to cope with a break up?
419,0,"  arrrrrrrgggggggghhhhhhhh!!!!!!!!!!  that's it, all lines of communications are temporarily suspended! "
420,1,#NAME?
421,1,  Being NASTY in the studio with my woman!!!  Go SLEEPIES!!!
422,0,  but i understand.
423,0,  cars being inspected today gonna cost me over 600 dollars 
424,0,  e is OUT!
425,0,  everythings wrong.
426,0,  Exercise 2 build muscle mass is only thing that speeds metabolism: http://tinyurl.com/bvagbj
427,1,  feeling ok for the first time in a few days. thank you!
428,1,"  found a new way to text him, yey!"
429,0,  friends dying is just horrible.
430,1,  going for a paddle 2moz 
431,1,  Good Nite.  I hope Grandma visits my dreams again tonight.  Last Night was uplifting...  I miss her.
432,1,  Goodbassplayer... that is funny.... ;)  OilIPO.... I hope the people that will bring us good things are started early this week... 
433,0,  He was the best there.
434,0,  Hungover........ and craving chocolate! OMG how funny was the pub last night!! LOL
435,0,  I dont want my sister to leave me for the whole summer!
436,0,  i hope everyone is at church so i can just go to my concert in peace on wed.  dont have to worry about rushing back to church to visit
437,0, - i just spilt the last of my jordans cereal on the floor i’m distraught http://tumblr.com/xxw2329lh
438,0,  I miss my family and friends.
439,0,  I see I missed the nectar sucking dirty talk ;)
440,0,  I want a freaking puppy now! A cute little black yorkshire terrier.
441,0, - I want irissa back http://tumblr.com/xpn1wrj48
442,0,  I'm glad diversity got through...but what about stavros!  
443,1,  I'm here to tell ya ... very yummy.  Decided to go on a hunt for blender drinks ... know any good ones?
444,0,  I'm out of Nutella  
445,0,  is it rlly tht serious? I'm abt to go thru my fonebook...
446,1,  is listenin to my new fav band more amor
447,0,  it is on environmental studies and driving me mental
448,0,  I've always seen bits &amp; pieces of Shottas. now I've seen the whole movie...it ends sooooo sad   I'm gonna cry.  
449,1,  Just another day in paradise. ;)
450,0,  Just found a bone in my chicken nugget    Not cool
451,0," - Like I said, my back still fucking hurts and I’m going to complain about it like no one’s business.... http://tumblr.com/x6n25amd5"
452,1,  love you! &lt;333
453,0,  my aunties dog is getting put down  hes my dogs brother aswell 
454,0," - my head feels like its going to explode - mmm, what a horrendous image... the mess!"
455,0,  my head is killing meee
456,0," - My name is Amy. I�m only three My eyes are swollen I cannot see, I must be stupid, I must be bad What... http://tumblr.com/xfj1uain0"
457,0," - my picture with Kris Karmada is gone forever, its not in my comments, on my mysapce or on my... http://tumblr.com/xzg1wy4jj"
458,0, «Confirmed: Missing Air France Flight 447 has Crashed in the Atlantic»: http://bit.ly/BxdVL
459,0, about 1/4 of my myspace comments are gone. cause someone hacked onto wills account. and kept abusing others so he had to delete it.
460,0, about school....... it will all be over soon can't wait to celebrate            STRES till then
461,1,- about to pop in a movie &amp; chill a bit... get it innnnn.! call n text 
462,1,#NAME?
463,0, abt missing Air France plane. Follow here for best air news source:  http://tinyurl.com/m2p6yk
464,0, AFI are not at reading til sunday this sucks !!!!!!!!!
465,0," after a crap night was looking forward to being cheered up, but no. Never mind."
466,0, ah the postman didn't have my package. What am I goon to do for the rest of the day.....
467,1, ahh school on monday!!!! not ready
468,1," ahhh. Drizzy. Mr. Rogers, you are indeed the best."
469,0," Airport Express doesn't rock enough to allow wireless scanning with the Canon pixma MX310, but otherwise it's wireless goodness."
470,0," Alistair's friends are all in the kitchen and I'm in my pjs...I JUST WANT A CUP OF TEA, DAMMIT!"
471,0, all day.. no play.
472,0, all dressed up and no bicyclist for Monday nite ride n Henderson KY http://bit.ly/10H4ne
473,0, all I want is my ma in my arms  that's all I want is you in my arms
474,0, all my friends are gone haley n katie @ camp Paris @ moms Landin n Ayonna @ aunts n moms im so bored
475,0, all nighter. yeeeeeeeeeeeessshhhh what a nightmare up coming 2 weeks. cannot wait to graduate!
476,1, All the small things...
477,0," All those Non-Robsten posts are making me sad. I mean, I knew that, but to see it from others in words. So sad."
478,0, allison didnt win. She should have.
479,0, almost time to leave.
480,0, already getting sleepy...I really want to get my psych quizzes done tonight...
481,1,- always a nice thing to wake up to. yay. :p (gosh I'm such a typical lame overanalyzing teenager) lmao  / had a nice nap.
482,1, am excited
483,1, Am feelin very happy!? 
484,1, Am I feeding the Pig'?
485,0," am i losing my mind cause i wanna see my.TC on TV right now, this min? FU2 i want 2see CandyGirls!! not Daisy -dammit!! @iluvTerricka"
486,0, am sad to say i didn't get my results today somehow the school forgot to mail my results to me?? Typical. Ugh
487,1,-- An alarm clock is a device for waking up people who do not have small children. --- 
488,0, And how can you mend a broken heart?   ♫ http://blip.fm/~8k7kl
489,0, and I think that's why I felt really sick and depressed in school today cuz of all the stress.. I'm glad I got that off my chest :/
490,0, and i was just starting to get confident in myself! you have torn me down!
491,1, anoron.reedcourty.operaunite.com/webserver/content/ home.sch alternatíva 
492,0, another 45 mins....
493,0, another early day
494,0, another father's day weekend I don't get to spend with my dad..
495,1, Another Friday night of Rock Band
496,0, anticipating a tough day ahead
497,0, anyone know if Ghostbusters is region free on 360?? and where to get a US copy in Britain if it is
498,1,  : D a million making a difference. I can't help but to believe. I came in believing &amp; I will leave believing GOD IS!
499,0, - ?oVe&lt;33
500,0,  6:30...what's wrong wit it?
501,0, - alergic... nose itchy and eyes burning... Hope It's getting better soon....
502,0,  and they KEEP on coming!   xox
503,0,  Another expensive weekend trip to the vet.
504,0,"  are there any parties tonight!? im hella bored at home, and its seems like everyone is busy!! LAMMMMEEE"
505,0,  but chilli prawns will make the pain better...
506,0,  daughter's beloved diabetic dwarf hamster died in her hands this morning...all creatures are worthy of love. ♥
507,0,  DD has pinkeye...not fun.
508,0, -- Farrah Fawcett Dies of Cancer at 62 - ABC News http://bit.ly/akQLD (via @Turner)
509,0,  feeling hopeless and useless.
510,0,  forgot my lunch at home
511,0,  General Motors sold hummer :S :S
512,1,  Good morning all! Have a great day!!!
513,0,  goodnight..
514,0,  gooood night!!   must prepare for tomorrows meeting now
515,0, - Great! Im bored at the moment and just have no idea on what to do!  Missing Boyfie too! Damn i’m... http://tumblr.com/xzp224xgj
516,1,  having a luvly day http://tinyurl.com/ckbmkc
517,1,  he is so hot !
518,1,  hmm what to do!
519,0,  http://bit.ly/18xobk Five Guys Locations Closed After Visit from &lt;em&gt;Inside Edition&lt;/em&gt;'s 'Rat Patrol' @dcist
520,0,  I am actually crying now because of sore throat.
521,0," - I feel irresponsible and sort of horrible. Marshmallows, unless otherwise stated, have gelatin. fuck... http://tumblr.com/xl21pafgm"
522,0,  i miss my brother.. i worry about him.
523,0,"  i need to think of something else, first. "
524,0,  i wanted julian to win!
525,1, - Iowa No. 2 in happy! Yea!
526,0,  jus got some bad news
527,1,  just got home
528,0,  just mean
529,1,  just saw sink into me the whole video on kerrang! ive seen it before loads but its so much better on tv!
530,0, - Limp Bizkit - Rollin' #SongStuckInMyHeadWhenIWokeUp
531,0,"  ''Love, save the empty''"
532,0,  my camera broke !
533,1,  My mom is the funniest person ever!  
534,0,  my parents left
535,0,"  Nadal is out @ French Open ... now, to my back-up -- Go ANDY RODDICK!"
536,0,"  no ass beatings, checked out Playhouse in Baltimore this weekend as well.  Feeling quite rested and a bit out of sorts."
537,0,  nothing....
538,0,  ok we'll talk about your boyfriends and stuff tomorrow ;) lmao and we'll talk for real soon too!! wooo hehe ilysfm doodle xxxx
539,1,  Pie seems to have quite a good appetite now.
540,0, - server problems - motivating me to change hosting providers though... #fb
541,0,  shakes head
542,0,"  Shock loss to Sparks...bummer, @tmmcwilliams had a great game but shock too many injuries to start the season...rematch Monday!"
543,0,  some asshole got a hold of my email and signed me up for all this spam mail.  ughhhh...it's non stop.  anyone have a spam blocker?
544,0,  someone just said ast least your pretty  . thanks but but being pretty gets you nowhere you have to much integrity .
545,0,  myspace peOplE  can get really angry if I don't answer them right away... JA!
546,0,  never get any photo comments on m space and more
547,1,"  NHL: Penguins 1, Red Wings 3 - FINAL - Red Wings lead series 1-0 - for stats, stars and more visit http://www.nhl.com"
548,0,  no tickets in germany for the miley cyrus tour.. 
549,0,"  photo shoot rained out...  oh well, back to post!"
550,1,  R.I.P young teke!!!  i miss you cuzin!! &lt;3     it has been 1 year sence you died. . .    [Dont be ashamed of your faith]
551,0,  RIP Charles J ...the world is with one less fine fellow
552,0,  RSL was at the Paley talk?! Now I'm even more depressed I couldn't get a ticket. Oh wells. 
553,1, - she is amazing -- Bjork � Bachelorette ? http://blip.fm/~4lfyi
554,0,  so bored
555,0,  so much for a good weekend
556,1,  Thank you.    @Kyauphie
557,0,  The hotel doesn't know where it is either... that was my favorite! How poopie is that.
558,0, - thelovelybones: I plan on owning this …don’t judge me. http://tumblr.com/xr0238tmq
559,0,"  This year, 5 million children from hunger-related causes.  http://is.gd/17Eo4"
560,0, - ticketsandpassports:  lmao your not a nerd. i think its cool when guys like anime. http://tumblr.com/xqn1x1tue
561,0,  To all the mothers whose day may not be so happy. God loves you. TLC - Waterfalls ? http://blip.fm/~5zi9g
562,0,  Today is not a good day. But I guess laying around the house in your undies isn't so bad.
563,0,"  went to maggie's bday party, came home without my phone... I feel lost, and reaallly confused (but thats just the booze talking)"
564,0,  when will RB2 get an australian release date???
565,0," !my grandma just told me she thinks I'm stupid. Well, hey thanks, G."
566,1, #andyhurleyday
567,1, #ASOT400
568,0, #betseyjohnson why are you doing this to me? This necklace is $150 rather than the usual $50-60 I want it  http://twitpic.com/6ioi8
569,1, #followfriday @n3rin3 @jurgenphoto @shaneaddinall @robi27 @dannyvan @byronrode @tattood1
570,0, #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH
571,1, #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany
572,0, #p1wimax no signal detected here at the gardens
573,0, #trackle
574,1, --&gt; that was then. ='( --&gt; this is NOW.
575,1, &lt;3 this pic If u want more tell me cause I got more   http://twitpic.com/6vsv8
576,1, &lt;---My expression watching this again: http://tinyurl.com/eqbwe
577,0, &quot;Beach Ball Fail&quot; - http://cheezburger.com/tw/?v7-20659 #lol #fail
578,1, &quot;I'm a freelance writer for Braille porn and a stunt double for a hand model for Palmolive dishwashing liquid.&quot; [from @ShinyHappyHead]
579,1, &quot;Im in love and I don't care who knows it !&quot; -elf
580,0, &quot;It's raining again&quot; (c) Supertramp
581,1," &quot;Y must people insist on talking about stupid politics on the comments of a bubblegum pop song. Sorry, get out&quot; http://tinyurl.com/ljgec2"
582,0, &quot;you have to do it all alone&quot;
583,0," Apparently the 'new' 3.0 is the same build as the GM, meaning I'll likely have the same [minute] issues I was having with the GM. #mlia"
584,0," Archie's annoying me this morning, says I hogged the bed all night and won't get up for his shower, him and his little black kettle self"
585,0, are you ok @zheyamada ?
586,0," Argh, the speakers on my Macbook are screwing up, and slowly dying."
587,1, -as simple as it gets.
588,0, at Chris Brown . . . I honestly dont feel bad for Rihanna ; anyways . . . Out nd such . . .
589,0, at last night 
590,1," at my tweets: 1 lady saying goodnite, 2 tweets later 1 lady is saying good morning - that's crazy - i would never imagined this yrs ago"
591,1, at the nursery. the wailing have just ended. all sleeping soundly. working morning shift tmrw. grr
592,1, AT THE RANDOM MENTION ABOUT CORE 2 &quot;DEALS&quot; THAT ARE ALMOST TWICE AS MUCH SENSE AS IT'S NOT TIED TO HIMSELF ABOUT TV EVERY NIGHT.
593,0, at work ! Fuck !
594,0, at work and got loads to do b4 I leave today. Toodles lufflies xxx
595,0, attempting to get other people on twitter(other than cate)  to talk to me but it is failing
596,0, Aw. Toy Story 3 is coming out NEXT year.
597,1, awake...finally..random dream...i was a penguin but i lived in jersey and i oddly lived in a icecream store lolz 
598,0, awesome  http://twitpic.com/6ikhd
599,1, awesome black coffee... anyone?
600,1, aww great song &quot;Picture to burn&quot;
601,0, AWW I GOTA DO HOMEWORK
602,0, aww someone borrowed it without telling me.
603,0, Awww derek is at work back to making kandie with the little ones  :o
